State,LGA,Ward,Ballots Issued,Ballots Used,Invalid Votes,Total Accredited,Total Registered,Valid Votes,A,AA,AAC,ADC,ADP,APC,APGA,APM,APP,BP,DLA,LP,NDC,NDP,NNPP,NRM,PDP,PRP,SDP,YP,YPP,ZLP,Polling Units,INEC Uploaded Results,INEC Upload Percent
Enugu,IGBO EZE NORTH,UMUOZZI IX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,8.3
Enugu,IGBO EZE NORTH,UMUOZZI V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,100.0
Enugu,IGBO EZE NORTH,UMUOZZI VI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,100.0
Enugu,IGBO EZE NORTH,UMUOZZI VII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,100.0
Enugu,IGBO EZE NORTH,UMUOZZI VIII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,92.9
Enugu,IGBO EZE NORTH,UMUOZZI X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,56.2
Enugu,IGBO EZE SOUTH,ALOR AGU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,100.0
Enugu,IGBO EZE SOUTH,AMEBO /HAUSA/ YORUBA,59,7,0,7,59,7,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,100.0
Enugu,IGBO EZE SOUTH,ECHARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,60.0
Enugu,IGBO EZE SOUTH,EZEMA WARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,92.9
Enugu,IGBO EZE SOUTH,IHEAKA (LIKKI/AKUTARA WARD),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,100.0
Enugu,IGBO EZE SOUTH,IHEAKA (UGO AKOYI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,69.2
Enugu,IGBO EZE SOUTH,IHEAKPU (AJUONA OGBAGU WARD),7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,81.8
Enugu,IGBO EZE SOUTH,IHEAKPU (EZZI NGWU WARD),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,84.6
Enugu,IGBO EZE SOUTH,ITCHI/UWANI I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,100.0
Enugu,IGBO EZE SOUTH,ITCHI/UWANI II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,77.8
Enugu,IGBO EZE SOUTH,NKALAGU OBUKPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,100.0
Enugu,IGBO EZE SOUTH,OVOKO (AJUONA WARD),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,91.7
Enugu,IGBO EZE SOUTH,OVOKO (UMUELO/OVOKO AGU WARD),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,42.1
Enugu,IGBO EZE SOUTH,OVOKO (UMULOLO WARD),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,68.4
Enugu,IGBO EZE SOUTH,UHUNOWERRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,100.0
Enugu,IGBO EZE SOUTH,UNADU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,66.7
Enugu,NSUKKA,AGBEMEBE/UMABOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,83.3
Enugu,NSUKKA,AKALITE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,10.0
Enugu,NSUKKA,AKPA/OZZI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,35.7
Enugu,NSUKKA,ALOR-UNO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,100.0
Enugu,NSUKKA,EDE-NTA,572,30,0,28,572,28,0,0,0,0,0,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,7,63.6
Enugu,NSUKKA,EDE-UKWU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,30.8
Enugu,NSUKKA,EDEM-ANI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,82.4
Enugu,NSUKKA,EHA-NDIAGU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,82.4
Enugu,NSUKKA,EHA-UNO,1800,200,0,200,1791,200,0,0,0,1,0,155,0,0,0,0,0,0,6,0,0,0,36,2,0,0,0,0,14,3,21.4
Enugu,NSUKKA,EJUONA/UWANI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,11.8
Enugu,NSUKKA,IBAGWANI/IBAGWAGA OKPALIGBO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,55.0
Enugu,NSUKKA,IBEKU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,42.1
Enugu,NSUKKA,IHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,9.5
Enugu,NSUKKA,MKPUNANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,12.5
Enugu,NSUKKA,NNU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,16.7
Enugu,NSUKKA,OBIMO/IKWOKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,28.6
Enugu,NSUKKA,OBUKPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,15.4
Enugu,NSUKKA,OGBOZALLA/IDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,46.2
Enugu,NSUKKA,OKPUJE/OKUTU/ANUKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,8.3
Enugu,NSUKKA,OWERRE/UMUOYO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,97.2
Enugu,UDENU,AMALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,100.0
Enugu,UDENU,EZIMO,700,112,0,110,698,110,0,0,0,1,0,102,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,12,12,100.0
Enugu,UDENU,IMILIKE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,80.8
Enugu,UDENU,OBOLLO-AFOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,37,71.2
Enugu,UDENU,OBOLLO-EKE,427,74,0,74,427,72,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,71.4
Enugu,UDENU,OBOLLO-ETITI,399,29,0,29,399,29,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24,13,54.2
Enugu,UDENU,OGBODU-ABA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,81.8
Enugu,UDENU,ORBA I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12,35.3
Enugu,UDENU,ORBA II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,29,70.7
